Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights: 100%|██████████| 399/399 [00:00<00:00, 6323.48it/s]
2026-07-13 02:36:54,096 INFO   prompt 62/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.878  max_d_mean=2.61e-02
2026-07-13 02:39:25,018 INFO   prompt 63/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.605  max_d_mean=4.03e-02
2026-07-13 02:41:55,868 INFO   prompt 64/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=9.517  max_d_mean=3.54e-02
2026-07-13 02:44:28,237 INFO   prompt 65/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=11.091  max_d_mean=3.88e-02
2026-07-13 02:46:59,002 INFO   prompt 66/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.510  max_d_mean=2.16e-02
2026-07-13 02:49:29,855 INFO   prompt 67/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.861  max_d_mean=3.12e-02
2026-07-13 02:52:00,753 INFO   prompt 68/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=18.191  max_d_mean=6.77e-02
2026-07-13 02:54:31,022 INFO   prompt 69/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=10.645  max_d_mean=3.51e-02
2026-07-13 02:57:00,516 INFO   prompt 70/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=22.138  max_d_mean=8.01e-02
2026-07-13 02:59:29,863 INFO   prompt 71/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=12.650  max_d_mean=4.37e-02
2026-07-13 03:01:59,273 INFO   prompt 72/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=11.205  max_d_mean=3.86e-02
2026-07-13 03:04:30,206 INFO   prompt 73/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=10.999  max_d_mean=3.54e-02
2026-07-13 03:06:59,542 INFO   prompt 74/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=9.424  max_d_mean=3.08e-02
2026-07-13 03:09:29,051 INFO   prompt 75/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=6.692  max_d_mean=1.96e-02
2026-07-13 03:11:58,440 INFO   prompt 76/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=7.228  max_d_mean=2.29e-02
2026-07-13 03:14:27,954 INFO   prompt 77/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=6.211  max_d_mean=1.89e-02
2026-07-13 03:16:57,234 INFO   prompt 78/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=8.013  max_d_mean=2.31e-02
2026-07-13 03:19:26,641 INFO   prompt 79/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=35.659  max_d_mean=1.17e-01
2026-07-13 03:21:57,367 INFO   prompt 80/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=9.730  max_d_mean=2.72e-02
2026-07-13 03:24:29,667 INFO   prompt 81/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.430  max_d_mean=1.91e-02
2026-07-13 03:27:00,620 INFO   prompt 82/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.889  max_d_mean=2.14e-02
2026-07-13 03:29:31,482 INFO   prompt 83/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.229  max_d_mean=2.10e-02
2026-07-13 03:32:02,266 INFO   prompt 84/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.110  max_d_mean=1.97e-02
2026-07-13 03:34:33,293 INFO   prompt 85/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.230  max_d_mean=2.23e-02
2026-07-13 03:37:04,132 INFO   prompt 86/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=11.785  max_d_mean=3.47e-02
2026-07-13 03:39:34,691 INFO   prompt 87/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.192  max_d_mean=2.17e-02
2026-07-13 03:42:04,066 INFO   prompt 88/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=10.941  max_d_mean=3.02e-02
2026-07-13 03:44:35,041 INFO   prompt 89/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=9.124  max_d_mean=2.37e-02
2026-07-13 03:47:04,378 INFO   prompt 90/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=8.149  max_d_mean=2.13e-02
2026-07-13 03:49:33,764 INFO   prompt 91/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=13.394  max_d_mean=3.69e-02
2026-07-13 03:52:03,262 INFO   prompt 92/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=5.829  max_d_mean=1.57e-02
2026-07-13 03:54:32,620 INFO   prompt 93/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=8.406  max_d_mean=2.09e-02
2026-07-13 03:57:02,129 INFO   prompt 94/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=6.673  max_d_mean=1.56e-02
2026-07-13 03:59:31,494 INFO   prompt 95/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=6.950  max_d_mean=1.64e-02
2026-07-13 04:02:00,971 INFO   prompt 96/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=10.761  max_d_mean=2.63e-02
2026-07-13 04:04:31,952 INFO   prompt 97/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=11.151  max_d_mean=2.74e-02
2026-07-13 04:07:01,372 INFO   prompt 98/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=6.826  max_d_mean=1.52e-02
2026-07-13 04:09:30,920 INFO   prompt 99/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=7.661  max_d_mean=1.78e-02
2026-07-13 04:12:00,333 INFO   prompt 100/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=97.372  max_d_mean=2.53e-01
2026-07-13 04:14:29,911 INFO   prompt 101/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=13.667  max_d_mean=3.27e-02
2026-07-13 04:16:59,328 INFO   prompt 102/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=8.476  max_d_mean=1.89e-02
2026-07-13 04:19:28,812 INFO   prompt 103/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=9.894  max_d_mean=2.22e-02
2026-07-13 04:21:58,414 INFO   prompt 104/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=8.469  max_d_mean=1.81e-02
2026-07-13 04:24:29,453 INFO   prompt 105/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=7.190  max_d_mean=1.56e-02
2026-07-13 04:27:00,469 INFO   prompt 106/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.973  max_d_mean=1.90e-02
2026-07-13 04:29:31,383 INFO   prompt 107/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=5.931  max_d_mean=1.21e-02
2026-07-13 04:32:02,388 INFO   prompt 108/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.448  max_d_mean=1.42e-02
2026-07-13 04:34:33,489 INFO   prompt 109/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=11.926  max_d_mean=2.54e-02
2026-07-13 04:37:04,472 INFO   prompt 110/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.774  max_d_mean=1.37e-02
2026-07-13 04:39:35,490 INFO   prompt 111/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.752  max_d_mean=1.34e-02
2026-07-13 04:42:06,423 INFO   prompt 112/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=9.270  max_d_mean=1.92e-02
2026-07-13 04:44:38,826 INFO   prompt 113/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=15.957  max_d_mean=3.51e-02
2026-07-13 04:47:09,710 INFO   prompt 114/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.559  max_d_mean=1.70e-02
2026-07-13 04:49:40,670 INFO   prompt 115/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.769  max_d_mean=2.24e-02
2026-07-13 04:52:11,598 INFO   prompt 116/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=12.224  max_d_mean=2.42e-02
2026-07-13 04:54:42,530 INFO   prompt 117/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.494  max_d_mean=1.54e-02
2026-07-13 04:57:12,738 INFO   prompt 118/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=17.886  max_d_mean=3.56e-02
2026-07-13 04:59:43,743 INFO   prompt 119/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.202  max_d_mean=1.32e-02
2026-07-13 05:02:14,759 INFO   prompt 120/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.091  max_d_mean=1.47e-02
2026-07-13 05:04:47,079 INFO   prompt 121/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.037  max_d_mean=1.51e-02
2026-07-13 05:07:17,935 INFO   prompt 122/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=9.655  max_d_mean=1.78e-02
2026-07-13 05:09:48,933 INFO   prompt 123/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=17.829  max_d_mean=3.54e-02
2026-07-13 05:12:19,777 INFO   prompt 124/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=5.799  max_d_mean=9.81e-03
2026-07-13 05:14:50,839 INFO   prompt 125/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.668  max_d_mean=1.33e-02
2026-07-13 05:17:21,714 INFO   prompt 126/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.189  max_d_mean=1.36e-02
2026-07-13 05:19:52,718 INFO   prompt 127/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=13.039  max_d_mean=2.57e-02
2026-07-13 05:22:22,812 INFO   prompt 128/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=6.957  max_d_mean=1.21e-02
2026-07-13 05:24:53,632 INFO   prompt 129/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=7.081  max_d_mean=1.27e-02
2026-07-13 05:27:23,330 INFO   prompt 130/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=6.154  max_d_mean=1.00e-02
2026-07-13 05:29:54,351 INFO   prompt 131/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.420  max_d_mean=1.22e-02
2026-07-13 05:32:25,556 INFO   prompt 132/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.540  max_d_mean=1.93e-02
2026-07-13 05:34:56,652 INFO   prompt 133/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.431  max_d_mean=1.50e-02
2026-07-13 05:37:27,664 INFO   prompt 134/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.461  max_d_mean=1.48e-02
